MMSI_CODE,DATETIME,MMAF_CODE,MMAF_NM,MMSI_NM,WIND_DIRECT,WIND_SPEED,AIR_TEMPERATURE,HUMIDITY,AIR_PRESSURE
994401039,20220113130000,102,인천청,고식이등표,329,11.3,-3.8,46,
994401039,20220113131000,102,인천청,고식이등표,331,11.8,-3.6,49,1020
994401039,20220113132000,102,인천청,고식이등표,306,11.3,-3.4,51,1021
994401039,20220113133000,102,인천청,고식이등표,347,11.3,-3.7,46,1021
994401039,20220113134000,102,인천청,고식이등표,315,10.8,-3.8,46,1021
994401039,20220113135000,102,인천청,고식이등표,306,9.3,-3.7,51,1021
994401039,20220113140000,102,인천청,고식이등표,304,9.3,-3.5,46,1021
994401039,20220113141000,102,인천청,고식이등표,320,10.3,-3.6,45,1021
994401039,20220113142000,102,인천청,고식이등표,328,11.3,-3.6,43,1020
994401039,20220113143000,102,인천청,고식이등표,332,10.8,-3.9,42,1021
994401039,20220113144000,102,인천청,고식이등표,325,11.3,-3.5,44,1021
994401039,20220113145000,102,인천청,고식이등표,307,11.8,-3.5,46,1020
